eqa-cb-ping104, ntp,  
eqa-cb-ping104, tss,  
eqa-cb-ping104, postfix,  
eqa-cb-ping104, rpcuser,  
eqa-cb-ping104, nfsnobody,  
eqa-cb-ping104, pcp,  
eqa-cb-ping104, nslcd,  
eqa-cb-ping104, ldap,  
eqa-cb-ping104, sshd,  
eqa-cb-ping104, nrpe,  
eqa-cb-ping104, dovecot,  
eqa-cb-ping104, dovenull,  
eqa-cb-ping104, chrony,  
eqa-cb-ping104, unbound,  
eqa-cb-ping104, avahi-autoipd,  
eqa-cb-ping104, oprofile,  
eqa-cb-ping104, tcpdump,  
eqa-cb-ping104, oracle,  
eqa-cb-ping104, apache,  
eqa-cb-ping104, oracle,  
eqa-cb-ping104, nagios,  
eqa-cb-ping105, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping105, bin,  
eqa-cb-ping105, daemon,  
eqa-cb-ping105, adm,  
eqa-cb-ping105, lp,  
eqa-cb-ping105, sync,  
eqa-cb-ping105, shutdown,  
eqa-cb-ping105, halt,  
eqa-cb-ping105, mail,  
eqa-cb-ping105, operator,  
eqa-cb-ping105, ftp,  
eqa-cb-ping105, nobody,  
eqa-cb-ping105, nagios,  
eqa-cb-ping105, systemd-network,  
eqa-cb-ping105, dbus,  
eqa-cb-ping105, polkitd,  
eqa-cb-ping105, sssd,  
eqa-cb-ping105, #apache,  
eqa-cb-ping105, libstoragemgmt,  
eqa-cb-ping105, abrt,  
eqa-cb-ping105, rpc,  
eqa-cb-ping105, nscd,  
eqa-cb-ping105, ntp,  
eqa-cb-ping105, tss,  
eqa-cb-ping105, postfix,  
eqa-cb-ping105, rpcuser,  
eqa-cb-ping105, nfsnobody,  
eqa-cb-ping105, pcp,  
eqa-cb-ping105, nslcd,  
eqa-cb-ping105, ldap,  
eqa-cb-ping105, sshd,  
eqa-cb-ping105, nrpe,  
eqa-cb-ping105, dovecot,  
eqa-cb-ping105, dovenull,  
eqa-cb-ping105, chrony,  
eqa-cb-ping105, unbound,  
eqa-cb-ping105, avahi-autoipd,  
eqa-cb-ping105, oprofile,  
eqa-cb-ping105, tcpdump,  
eqa-cb-ping105, oracle,  
eqa-cb-ping105, apache,  
eqa-cb-ping105, oracle,  
eqa-cb-ping105, nagios,  
eqa-cb-ping106, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping106, bin,  
eqa-cb-ping106, daemon,  
eqa-cb-ping106, adm,  
eqa-cb-ping106, lp,  
eqa-cb-ping106, sync,  
eqa-cb-ping106, shutdown,  
eqa-cb-ping106, halt,  
eqa-cb-ping106, mail,  
eqa-cb-ping106, operator,  
eqa-cb-ping106, ftp,  
eqa-cb-ping106, nobody,  
eqa-cb-ping106, nagios,  
eqa-cb-ping106, systemd-network,  
eqa-cb-ping106, dbus,  
eqa-cb-ping106, polkitd,  
eqa-cb-ping106, sssd,  
eqa-cb-ping106, #apache,  
eqa-cb-ping106, libstoragemgmt,  
eqa-cb-ping106, abrt,  
eqa-cb-ping106, rpc,  
eqa-cb-ping106, nscd,  
eqa-cb-ping106, ntp,  
eqa-cb-ping106, tss,  
eqa-cb-ping106, postfix,  
eqa-cb-ping106, rpcuser,  
eqa-cb-ping106, nfsnobody,  
eqa-cb-ping106, pcp,  
eqa-cb-ping106, nslcd,  
eqa-cb-ping106, ldap,  
eqa-cb-ping106, sshd,  
eqa-cb-ping106, nrpe,  
eqa-cb-ping106, dovecot,  
eqa-cb-ping106, dovenull,  
eqa-cb-ping106, chrony,  
eqa-cb-ping106, unbound,  
eqa-cb-ping106, avahi-autoipd,  
eqa-cb-ping106, oprofile,  
eqa-cb-ping106, tcpdump,  
eqa-cb-ping106, oracle,  
eqa-cb-ping106, apache,  
eqa-cb-ping106, oracle,  
eqa-cb-ping106, nagios,  
eqa-cb-ping107, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping107, bin,  
eqa-cb-ping107, daemon,  
eqa-cb-ping107, adm,  
eqa-cb-ping107, lp,  
